task_run__calibration,task_run__created,task_run__finish_time,task_run__id,task_run__info,task_run__project_id,task_run__task_id,task_run__timeout,task_run__user_id,task_run__user_ip,task_runinfo__ebolaallprotective,task_runinfo__ebolaanyprotective,task_runinfo__ebolacleaning,task_runinfo__ebolapeople,task_runinfo__img,task_runinfo__isMigrated,task_runinfo__son_app_id,task_runinfo__task_id
None,2015-09-20T21:58:28.780747,2015-09-20T21:58:28.780783,18936,"{""img"": ""https://farm4.staticflickr.com/3940/14915424824_e42b3d5854_b.jpg"", ""ebolaallprotective"": ""No"", ""photoVisible"": null, ""ebolapeople"": ""Yes"", ""ebolaanyprotective"": ""Yes"", ""ebolacleaning"": ""No""}",27,643,None,633,None,No,Yes,No,Yes,https://farm4.staticflickr.com/3940/14915424824_e42b3d5854_b.jpg,None,,
None,2015-09-20T21:58:53.009627,2015-09-20T21:58:53.009646,18937,"{""img"": ""https://farm4.staticflickr.com/3936/15536191815_e16b7ea5ec_b.jpg"", ""ebolaallprotective"": null, ""photoVisible"": null, ""ebolapeople"": ""Yes"", ""ebolaanyprotective"": ""No"", ""ebolacleaning"": ""No""}",27,644,None,633,None,None,No,No,Yes,https://farm4.staticflickr.com/3936/15536191815_e16b7ea5ec_b.jpg,None,,
None,2015-09-20T21:59:03.712639,2015-09-20T21:59:03.712672,18938,"{""img"": ""https://farm4.staticflickr.com/3954/14972724524_6d3ca00ec5_b.jpg"", ""ebolaallprotective"": null, ""photoVisible"": null, ""ebolapeople"": ""Yes"", ""ebolaanyprotective"": ""No"", ""ebolacleaning"": ""No""}",27,645,None,633,None,None,No,No,Yes,https://farm4.staticflickr.com/3954/14972724524_6d3ca00ec5_b.jpg,None,,
None,2015-09-20T21:59:12.312897,2015-09-20T21:59:12.312932,18939,"{""img"": ""https://farm4.staticflickr.com/3936/14972715794_df6e25458d_b.jpg"", ""ebolaallprotective"": ""Yes"", ""photoVisible"": null, ""ebolapeople"": ""Yes"", ""ebolaanyprotective"": ""Yes"", ""ebolacleaning"": ""No""}",27,646,None,633,None,Yes,Yes,No,Yes,https://farm4.staticflickr.com/3936/14972715794_df6e25458d_b.jpg,None,,
None,2015-09-20T21:59:29.713171,2015-09-20T21:59:29.713205,18940,"{""img"": ""https://farm4.staticflickr.com/3955/15594294552_2afbdf677a_b.jpg"", ""ebolaallprotective"": ""Yes"", ""photoVisible"": null, ""ebolapeople"": ""Yes"", ""ebolaanyprotective"": ""Yes"", ""ebolacleaning"": ""No""}",27,647,None,633,None,Yes,Yes,No,Yes,https://farm4.staticflickr.com/3955/15594294552_2afbdf677a_b.jpg,None,,
None,2015-09-20T21:59:46.486949,2015-09-20T21:59:46.486970,18941,"{""img"": ""https://timedotcom.files.wordpress.com/2014/10/ebola_africa_time.jpg?quality=65&strip=color&w=1500"", ""ebolaallprotective"": ""No"", ""photoVisible"": null, ""ebolapeople"": ""Yes"", ""ebolaanyprotective"": ""Yes"", ""ebolacleaning"": ""Yes""}",27,2504,None,633,None,No,Yes,Yes,Yes,https://timedotcom.files.wordpress.com/2014/10/ebola_africa_time.jpg?quality=65&strip=color&w=1500,None,,
None,2015-09-20T21:59:58.808850,2015-09-20T21:59:58.808871,18942,"{""img"": ""http://i.telegraph.co.uk/multimedia/archive/03065/ebola_girl_3065569b.jpg"", ""ebolaallprotective"": ""Yes"", ""photoVisible"": null, ""ebolapeople"": ""Yes"", ""ebolaanyprotective"": ""Yes"", ""ebolacleaning"": ""No""}",27,2506,None,633,None,Yes,Yes,No,Yes,http://i.telegraph.co.uk/multimedia/archive/03065/ebola_girl_3065569b.jpg,None,,
None,2015-09-20T22:00:08.483125,2015-09-20T22:00:08.483160,18943,"{""img"": ""http://mediad.publicbroadcasting.net/p/shared/npr/styles/x_large/nprshared/201408/336874108.jpg"", ""ebolaallprotective"": ""Yes"", ""photoVisible"": null, ""ebolapeople"": ""Yes"", ""ebolaanyprotective"": ""Yes"", ""ebolacleaning"": ""No""}",27,2508,None,633,None,Yes,Yes,No,Yes,http://mediad.publicbroadcasting.net/p/shared/npr/styles/x_large/nprshared/201408/336874108.jpg,None,,
None,2015-09-23T02:19:21.618800,2015-09-23T02:19:21.618818,18946,"{""img"": ""http://www.dw.de/image/0,,17873834_303,00.jpg"", ""ebolaallprotective"": null, ""photoVisible"": null, ""ebolapeople"": ""Yes"", ""ebolaanyprotective"": ""No"", ""ebolacleaning"": ""No""}",27,595,None,635,None,None,No,No,Yes,"http://www.dw.de/image/0,,17873834_303,00.jpg",None,,
None,2015-09-23T02:20:02.151125,2015-09-23T02:20:02.151156,18947,"{""img"": ""http://www.dw.de/image/0,,17887090_401,00.jpg"", ""ebolaallprotective"": ""No"", ""photoVisible"": null, ""ebolapeople"": ""Yes"", ""ebolaanyprotective"": ""Yes"", ""ebolacleaning"": ""No""}",27,596,None,635,None,No,Yes,No,Yes,"http://www.dw.de/image/0,,17887090_401,00.jpg",None,,
None,2015-09-23T02:20:57.774871,2015-09-23T02:20:57.774893,18948,"{""img"": ""http://www.dw.de/static/stills/images/je/je20141007_ebolan23a_image_512x288_3.jpg"", ""ebolaallprotective"": ""Yes"", ""photoVisible"": null, ""ebolapeople"": ""Yes"", ""ebolaanyprotective"": ""Yes"", ""ebolacleaning"": ""Unknown""}",27,597,None,635,None,Yes,Yes,Unknown,Yes,http://www.dw.de/static/stills/images/je/je20141007_ebolan23a_image_512x288_3.jpg,None,,
None,2015-09-23T02:21:18.952249,2015-09-23T02:21:18.952294,18949,"{""img"": ""http://news.bbcimg.co.uk/media/images/78062000/jpg/_78062264_c0215902-coloured_tem_of_the_ebola_virus-spl.jpg"", ""ebolaallprotective"": null, ""photoVisible"": null, ""ebolapeople"": ""No"", ""ebolaanyprotective"": null, ""ebolacleaning"": null}",27,598,None,635,None,None,None,None,No,http://news.bbcimg.co.uk/media/images/78062000/jpg/_78062264_c0215902-coloured_tem_of_the_ebola_virus-spl.jpg,None,,
None,2015-09-23T02:21:38.760358,2015-09-23T02:21:38.760392,18950,"{""img"": ""http://www.doctorswithoutborders.org/sites/usa/files/styles/article_homepage/https/media.msf.org/Docs/MSF/Media/TR1/5/d/8/4/MSB13871.jpg"", ""ebolaallprotective"": null, ""photoVisible"": null, ""ebolapeople"": ""Yes"", ""ebolaanyprotective"": ""No"", ""ebolacleaning"": ""No""}",27,599,None,635,None,None,No,No,Yes,http://www.doctorswithoutborders.org/sites/usa/files/styles/article_homepage/https/media.msf.org/Docs/MSF/Media/TR1/5/d/8/4/MSB13871.jpg,None,,
None,2015-09-23T02:22:30.637844,2015-09-23T02:22:30.637881,18951,"{""img"": ""http://www.dw.de/image/0,,17967948_301,00.jpg"", ""ebolaallprotective"": null, ""photoVisible"": null, ""ebolapeople"": ""No"", ""ebolaanyprotective"": null, ""ebolacleaning"": null}",27,600,None,635,None,None,None,None,No,"http://www.dw.de/image/0,,17967948_301,00.jpg",None,,
None,2015-09-23T02:23:17.321352,2015-09-23T02:23:17.321370,18952,"{""img"": ""http://www.dw.de/image/0,,17895909_303,00.jpg"", ""ebolaallprotective"": null, ""photoVisible"": null, ""ebolapeople"": ""Yes"", ""ebolaanyprotective"": ""No"", ""ebolacleaning"": ""No""}",27,601,None,635,None,None,No,No,Yes,"http://www.dw.de/image/0,,17895909_303,00.jpg",None,,
None,2015-09-23T02:23:28.076185,2015-09-23T02:23:28.076223,18953,"{""img"": ""http://www.dw.de/image/0,,17889143_401,00.png"", ""ebolaallprotective"": null, ""photoVisible"": null, ""ebolapeople"": ""No"", ""ebolaanyprotective"": null, ""ebolacleaning"": null}",27,602,None,635,None,None,None,None,No,"http://www.dw.de/image/0,,17889143_401,00.png",None,,
None,2015-09-23T02:23:36.834615,2015-09-23T02:23:36.834651,18954,"{""img"": ""http://news.bbcimg.co.uk/media/images/78061000/jpg/_78061814_73958600.jpg"", ""ebolaallprotective"": null, ""photoVisible"": null, ""ebolapeople"": ""No"", ""ebolaanyprotective"": null, ""ebolacleaning"": null}",27,603,None,635,None,None,None,None,No,http://news.bbcimg.co.uk/media/images/78061000/jpg/_78061814_73958600.jpg,None,,
None,2015-09-23T02:24:01.113373,2015-09-23T02:24:01.113410,18955,"{""img"": ""http://news.bbcimg.co.uk/media/images/78061000/jpg/_78061813_ebola_virus_disease_outbreak-spl-1.jpg"", ""ebolaallprotective"": ""Yes"", ""photoVisible"": null, ""ebolapeople"": ""Yes"", ""ebolaanyprotective"": ""Yes"", ""ebolacleaning"": ""No""}",27,604,None,635,None,Yes,Yes,No,Yes,http://news.bbcimg.co.uk/media/images/78061000/jpg/_78061813_ebola_virus_disease_outbreak-spl-1.jpg,None,,
None,2015-09-23T02:24:32.668434,2015-09-23T02:24:32.668467,18956,"{""img"": ""http://who.int/features/2014/ebola-liberia/ebola-liberia-2.jpg"", ""ebolaallprotective"": ""No"", ""photoVisible"": null, ""ebolapeople"": ""Yes"", ""ebolaanyprotective"": ""Yes"", ""ebolacleaning"": ""No""}",27,605,None,635,None,No,Yes,No,Yes,http://who.int/features/2014/ebola-liberia/ebola-liberia-2.jpg,None,,
None,2015-09-23T02:24:49.693150,2015-09-23T02:24:49.693187,18957,"{""img"": ""http://www.gannett-cdn.com/-mm-/731f75e27f49c4f1f2e94fcec56291c811d4317e/c=169-0-1987-1367&r=x513&c=680x510/local/-/media/USATODAY/None/2014/10/29/635501760236160008-ebola102914x005.jpg"", ""ebolaallprotective"": ""No"", ""photoVisible"": null, ""ebolapeople"": ""Yes"", ""ebolaanyprotective"": ""Yes"", ""ebolacleaning"": ""No""}",27,606,None,635,None,No,Yes,No,Yes,http://www.gannett-cdn.com/-mm-/731f75e27f49c4f1f2e94fcec56291c811d4317e/c=169-0-1987-1367&r=x513&c=680x510/local/-/media/USATODAY/None/2014/10/29/635501760236160008-ebola102914x005.jpg,None,,
None,2015-09-23T02:25:02.815243,2015-09-23T02:25:02.815278,18958,"{""img"": ""http://ichef.bbci.co.uk/news/highquality/590/media/images/78068000/jpg/_78068652_ebola_suit_with_title.jpg"", ""ebolaallprotective"": ""Yes"", ""photoVisible"": null, ""ebolapeople"": ""Yes"", ""ebolaanyprotective"": ""Yes"", ""ebolacleaning"": ""No""}",27,607,None,635,None,Yes,Yes,No,Yes,http://ichef.bbci.co.uk/news/highquality/590/media/images/78068000/jpg/_78068652_ebola_suit_with_title.jpg,None,,
None,2015-09-23T02:25:16.987780,2015-09-23T02:25:16.987814,18959,"{""img"": ""http://who.int/features/2014/ebola-liberia/ebola-liberia-4.jpg"", ""ebolaallprotective"": null, ""photoVisible"": null, ""ebolapeople"": ""Yes"", ""ebolaanyprotective"": ""No"", ""ebolacleaning"": ""Yes""}",27,608,None,635,None,None,No,Yes,Yes,http://who.int/features/2014/ebola-liberia/ebola-liberia-4.jpg,None,,
None,2015-09-23T02:25:30.445204,2015-09-23T02:25:30.445241,18960,"{""img"": ""http://who.int/features/2014/ebola-liberia/ebola-liberia-6.jpg"", ""ebolaallprotective"": ""Yes"", ""photoVisible"": null, ""ebolapeople"": ""Yes"", ""ebolaanyprotective"": ""Yes"", ""ebolacleaning"": ""No""}",27,609,None,635,None,Yes,Yes,No,Yes,http://who.int/features/2014/ebola-liberia/ebola-liberia-6.jpg,None,,
None,2015-09-23T02:25:44.020149,2015-09-23T02:25:44.020166,18961,"{""img"": ""http://www.lutheranworld.org/sites/default/files/styles/news_item/public/EbolaOutbreak-news.jpg?itok=9egVTKPA"", ""ebolaallprotective"": ""No"", ""photoVisible"": null, ""ebolapeople"": ""Yes"", ""ebolaanyprotective"": ""Yes"", ""ebolacleaning"": ""No""}",27,610,None,635,None,No,Yes,No,Yes,http://www.lutheranworld.org/sites/default/files/styles/news_item/public/EbolaOutbreak-news.jpg?itok=9egVTKPA,None,,
None,2015-09-23T02:25:57.718543,2015-09-23T02:25:57.718602,18962,"{""img"": ""http://ichef.bbci.co.uk/news/highquality/625/media/images/78059000/jpg/_78059534_ebola-suit.jpg"", ""ebolaallprotective"": ""Yes"", ""photoVisible"": null, ""ebolapeople"": ""Yes"", ""ebolaanyprotective"": ""Yes"", ""ebolacleaning"": ""No""}",27,611,None,635,None,Yes,Yes,No,Yes,http://ichef.bbci.co.uk/news/highquality/625/media/images/78059000/jpg/_78059534_ebola-suit.jpg,None,,
None,2015-09-23T02:26:13.271753,2015-09-23T02:26:13.271798,18963,"{""img"": ""http://who.int/features/2014/ebola-liberia/ebola-liberia-5.jpg"", ""ebolaallprotective"": ""No"", ""photoVisible"": null, ""ebolapeople"": ""Yes"", ""ebolaanyprotective"": ""Yes"", ""ebolacleaning"": ""No""}",27,612,None,635,None,No,Yes,No,Yes,http://who.int/features/2014/ebola-liberia/ebola-liberia-5.jpg,None,,
None,2015-09-23T02:26:36.020788,2015-09-23T02:26:36.020810,18964,"{""img"": ""http://who.int/features/2014/ebola-liberia/ebola-liberia-10.jpg"", ""ebolaallprotective"": ""No"", ""photoVisible"": null, ""ebolapeople"": ""Yes"", ""ebolaanyprotective"": ""Yes"", ""ebolacleaning"": ""No""}",27,613,None,635,None,No,Yes,No,Yes,http://who.int/features/2014/ebola-liberia/ebola-liberia-10.jpg,None,,
None,2015-09-23T02:27:16.928316,2015-09-23T02:27:16.928480,18965,"{""img"": ""http://www.radionz.co.nz/assets/news/25637/four_col_New_Zealand_Red_Cross_nurse_Donna_Collins_in_Sierra_Leone_wearing_full_personal_protection_equipment..jpg?1412720809"", ""ebolaallprotective"": ""Yes"", ""photoVisible"": null, ""ebolapeople"": ""Yes"", ""ebolaanyprotective"": ""Yes"", ""ebolacleaning"": ""No""}",27,614,None,635,None,Yes,Yes,No,Yes,http://www.radionz.co.nz/assets/news/25637/four_col_New_Zealand_Red_Cross_nurse_Donna_Collins_in_Sierra_Leone_wearing_full_personal_protection_equipment..jpg?1412720809,None,,
None,2015-09-23T02:27:41.197216,2015-09-23T02:27:41.197250,18966,"{""img"": ""http://assets.nydailynews.com/polopoly_fs/1.1974702.1413344907!/img/httpImage/image.jpg_gen/derivatives/article_970/health-ebola.jpg"", ""ebolaallprotective"": ""Yes"", ""photoVisible"": null, ""ebolapeople"": ""Yes"", ""ebolaanyprotective"": ""Yes"", ""ebolacleaning"": ""No""}",27,615,None,635,None,Yes,Yes,No,Yes,http://assets.nydailynews.com/polopoly_fs/1.1974702.1413344907!/img/httpImage/image.jpg_gen/derivatives/article_970/health-ebola.jpg,None,,
None,2015-09-23T02:27:57.079971,2015-09-23T02:27:57.079990,18967,"{""img"": ""http://www.doctorswithoutborders.org/sites/usa/files/styles/detail_page_header_left_sidebar/https/media.msf.org/Doc/MSF/Media/CMS1/d/7/6/7/MSF141573.jpg"", ""ebolaallprotective"": ""Yes"", ""photoVisible"": null, ""ebolapeople"": ""Yes"", ""ebolaanyprotective"": ""Yes"", ""ebolacleaning"": ""No""}",27,616,None,635,None,Yes,Yes,No,Yes,http://www.doctorswithoutborders.org/sites/usa/files/styles/detail_page_header_left_sidebar/https/media.msf.org/Doc/MSF/Media/CMS1/d/7/6/7/MSF141573.jpg,None,,
None,2015-09-23T02:28:21.132537,2015-09-23T02:28:21.132572,18968,"{""img"": ""https://farm4.staticflickr.com/3935/15512409636_85e6f8b304_b.jpg"", ""ebolaallprotective"": null, ""photoVisible"": null, ""ebolapeople"": ""Yes"", ""ebolaanyprotective"": ""No"", ""ebolacleaning"": ""Yes""}",27,617,None,635,None,None,No,Yes,Yes,https://farm4.staticflickr.com/3935/15512409636_85e6f8b304_b.jpg,None,,
None,2015-09-23T02:28:48.288643,2015-09-23T02:28:48.288679,18969,"{""img"": ""https://farm4.staticflickr.com/3931/15349490009_431d9399a1_b.jpg"", ""ebolaallprotective"": null, ""photoVisible"": null, ""ebolapeople"": ""Yes"", ""ebolaanyprotective"": ""No"", ""ebolacleaning"": ""No""}",27,618,None,635,None,None,No,No,Yes,https://farm4.staticflickr.com/3931/15349490009_431d9399a1_b.jpg,None,,
None,2015-09-23T02:29:07.020434,2015-09-23T02:29:07.020472,18970,"{""img"": ""https://farm4.staticflickr.com/3955/15350500890_8a1fcaccd3_b.jpg"", ""ebolaallprotective"": ""No"", ""photoVisible"": null, ""ebolapeople"": ""Yes"", ""ebolaanyprotective"": ""Yes"", ""ebolacleaning"": ""No""}",27,619,None,635,None,No,Yes,No,Yes,https://farm4.staticflickr.com/3955/15350500890_8a1fcaccd3_b.jpg,None,,
None,2015-09-23T02:29:23.201185,2015-09-23T02:29:23.201220,18971,"{""img"": ""https://farm6.staticflickr.com/5602/14915402584_6fb4e74575_b.jpg"", ""ebolaallprotective"": ""No"", ""photoVisible"": null, ""ebolapeople"": ""Yes"", ""ebolaanyprotective"": ""Yes"", ""ebolacleaning"": ""No""}",27,620,None,635,None,No,Yes,No,Yes,https://farm6.staticflickr.com/5602/14915402584_6fb4e74575_b.jpg,None,,
None,2015-09-23T02:30:01.071012,2015-09-23T02:30:01.071049,18972,"{""img"": ""https://farm6.staticflickr.com/5604/15350518170_3a76973e8f_b.jpg"", ""ebolaallprotective"": null, ""photoVisible"": null, ""ebolapeople"": ""Yes"", ""ebolaanyprotective"": ""No"", ""ebolacleaning"": ""No""}",27,621,None,635,None,None,No,No,Yes,https://farm6.staticflickr.com/5604/15350518170_3a76973e8f_b.jpg,None,,
None,2015-09-23T02:30:27.377383,2015-09-23T02:30:27.377420,18973,"{""img"": ""https://farm4.staticflickr.com/3945/15350153457_50407f9e29_b.jpg"", ""ebolaallprotective"": ""Unknown"", ""photoVisible"": null, ""ebolapeople"": ""Yes"", ""ebolaanyprotective"": ""Yes"", ""ebolacleaning"": ""Unknown""}",27,622,None,635,None,Unknown,Yes,Unknown,Yes,https://farm4.staticflickr.com/3945/15350153457_50407f9e29_b.jpg,None,,
None,2015-09-23T02:30:39.126069,2015-09-23T02:30:39.126091,18974,"{""img"": ""https://farm4.staticflickr.com/3938/15533483961_3c4332ea2a_b.jpg"", ""ebolaallprotective"": null, ""photoVisible"": null, ""ebolapeople"": ""Yes"", ""ebolaanyprotective"": ""No"", ""ebolacleaning"": ""No""}",27,623,None,635,None,None,No,No,Yes,https://farm4.staticflickr.com/3938/15533483961_3c4332ea2a_b.jpg,None,,
None,2015-09-23T02:30:54.931301,2015-09-23T02:30:54.931322,18975,"{""img"": ""https://farm4.staticflickr.com/3950/15406850949_3a9ba2ea39_b.jpg"", ""ebolaallprotective"": ""No"", ""photoVisible"": null, ""ebolapeople"": ""Yes"", ""ebolaanyprotective"": ""Yes"", ""ebolacleaning"": ""No""}",27,624,None,635,None,No,Yes,No,Yes,https://farm4.staticflickr.com/3950/15406850949_3a9ba2ea39_b.jpg,None,,
None,2015-09-23T02:31:13.798484,2015-09-23T02:31:13.798520,18976,"{""img"": ""https://farm6.staticflickr.com/5607/14972717054_2627067f79_b.jpg"", ""ebolaallprotective"": ""Yes"", ""photoVisible"": null, ""ebolapeople"": ""Yes"", ""ebolaanyprotective"": ""Yes"", ""ebolacleaning"": ""No""}",27,625,None,635,None,Yes,Yes,No,Yes,https://farm6.staticflickr.com/5607/14972717054_2627067f79_b.jpg,None,,
None,2015-09-23T02:31:26.316061,2015-09-23T02:31:26.316081,18977,"{""img"": ""https://farm6.staticflickr.com/5610/15407352778_1e9cb95407_b.jpg"", ""ebolaallprotective"": ""No"", ""photoVisible"": null, ""ebolapeople"": ""Yes"", ""ebolaanyprotective"": ""Yes"", ""ebolacleaning"": ""No""}",27,626,None,635,None,No,Yes,No,Yes,https://farm6.staticflickr.com/5610/15407352778_1e9cb95407_b.jpg,None,,
None,2015-09-23T02:31:37.067335,2015-09-23T02:31:37.067371,18978,"{""img"": ""https://farm6.staticflickr.com/5601/14915371914_cde0aa9be6_b.jpg"", ""ebolaallprotective"": null, ""photoVisible"": null, ""ebolapeople"": ""Yes"", ""ebolaanyprotective"": ""No"", ""ebolacleaning"": ""No""}",27,627,None,635,None,None,No,No,Yes,https://farm6.staticflickr.com/5601/14915371914_cde0aa9be6_b.jpg,None,,
None,2015-09-23T02:31:46.801724,2015-09-23T02:31:46.801758,18979,"{""img"": ""https://farm6.staticflickr.com/5607/15349499839_74b1d402ef_b.jpg"", ""ebolaallprotective"": ""No"", ""photoVisible"": null, ""ebolapeople"": ""Yes"", ""ebolaanyprotective"": ""Yes"", ""ebolacleaning"": ""No""}",27,628,None,635,None,No,Yes,No,Yes,https://farm6.staticflickr.com/5607/15349499839_74b1d402ef_b.jpg,None,,
None,2015-09-23T02:32:04.266186,2015-09-23T02:32:04.266223,18980,"{""img"": ""https://farm4.staticflickr.com/3953/15349513249_c6a611f5fe_b.jpg"", ""ebolaallprotective"": null, ""photoVisible"": null, ""ebolapeople"": ""Yes"", ""ebolaanyprotective"": ""No"", ""ebolacleaning"": ""No""}",27,629,None,635,None,None,No,No,Yes,https://farm4.staticflickr.com/3953/15349513249_c6a611f5fe_b.jpg,None,,
None,2015-09-23T02:32:22.684472,2015-09-23T02:32:22.684507,18981,"{""img"": ""https://farm6.staticflickr.com/5613/14915932103_9cc93db53b_b.jpg"", ""ebolaallprotective"": null, ""photoVisible"": null, ""ebolapeople"": ""Yes"", ""ebolaanyprotective"": ""No"", ""ebolacleaning"": ""No""}",27,630,None,635,None,None,No,No,Yes,https://farm6.staticflickr.com/5613/14915932103_9cc93db53b_b.jpg,None,,
None,2015-09-23T02:33:48.925035,2015-09-23T02:33:48.925070,18982,"{""img"": ""https://farm6.staticflickr.com/5604/14915984363_0b04490c1f_b.jpg"", ""ebolaallprotective"": ""No"", ""photoVisible"": null, ""ebolapeople"": ""Yes"", ""ebolaanyprotective"": ""Yes"", ""ebolacleaning"": ""No""}",27,631,None,635,None,No,Yes,No,Yes,https://farm6.staticflickr.com/5604/14915984363_0b04490c1f_b.jpg,None,,
None,2015-09-23T02:34:09.095105,2015-09-23T02:34:09.095145,18983,"{""img"": ""https://farm6.staticflickr.com/5612/15350162547_a055a498f5_b.jpg"", ""ebolaallprotective"": null, ""photoVisible"": null, ""ebolapeople"": ""Yes"", ""ebolaanyprotective"": ""No"", ""ebolacleaning"": ""No""}",27,632,None,635,None,None,No,No,Yes,https://farm6.staticflickr.com/5612/15350162547_a055a498f5_b.jpg,None,,
None,2015-09-23T02:34:19.576132,2015-09-23T02:34:19.576166,18984,"{""img"": ""https://farm6.staticflickr.com/5603/15594295312_70fa95464f_b.jpg"", ""ebolaallprotective"": null, ""photoVisible"": null, ""ebolapeople"": ""Yes"", ""ebolaanyprotective"": ""No"", ""ebolacleaning"": ""No""}",27,633,None,635,None,None,No,No,Yes,https://farm6.staticflickr.com/5603/15594295312_70fa95464f_b.jpg,None,,
None,2015-09-23T02:34:33.613181,2015-09-23T02:34:33.613217,18985,"{""img"": ""https://farm6.staticflickr.com/5616/15406847719_657439e780_b.jpg"", ""ebolaallprotective"": null, ""photoVisible"": null, ""ebolapeople"": ""Yes"", ""ebolaanyprotective"": ""No"", ""ebolacleaning"": ""No""}",27,634,None,635,None,None,No,No,Yes,https://farm6.staticflickr.com/5616/15406847719_657439e780_b.jpg,None,,
None,2015-09-23T02:35:03.130784,2015-09-23T02:35:03.130819,18986,"{""img"": ""https://farm6.staticflickr.com/5602/15593455685_3a40fa7f76_b.jpg"", ""ebolaallprotective"": ""No"", ""photoVisible"": null, ""ebolapeople"": ""Yes"", ""ebolaanyprotective"": ""Yes"", ""ebolacleaning"": ""No""}",27,635,None,635,None,No,Yes,No,Yes,https://farm6.staticflickr.com/5602/15593455685_3a40fa7f76_b.jpg,None,,
None,2015-09-23T02:35:16.351040,2015-09-23T02:35:16.351074,18987,"{""img"": ""https://farm4.staticflickr.com/3934/15407349528_d0cae6b9f1_b.jpg"", ""ebolaallprotective"": ""No"", ""photoVisible"": null, ""ebolapeople"": ""Yes"", ""ebolaanyprotective"": ""Yes"", ""ebolacleaning"": ""No""}",27,636,None,635,None,No,Yes,No,Yes,https://farm4.staticflickr.com/3934/15407349528_d0cae6b9f1_b.jpg,None,,
None,2015-09-23T02:35:29.165704,2015-09-23T02:35:29.165737,18988,"{""img"": ""https://www.doctorswithoutborders.org/sites/usa/files/ppe-explainer-mp2.jpg"", ""ebolaallprotective"": ""Yes"", ""photoVisible"": null, ""ebolapeople"": ""Yes"", ""ebolaanyprotective"": ""Yes"", ""ebolacleaning"": ""No""}",27,637,None,635,None,Yes,Yes,No,Yes,https://www.doctorswithoutborders.org/sites/usa/files/ppe-explainer-mp2.jpg,None,,
None,2015-09-23T02:36:44.828396,2015-09-23T02:36:44.828433,18989,"{""img"": ""https://farm4.staticflickr.com/3953/15533416411_9bf7236796_b.jpg"", ""ebolaallprotective"": null, ""photoVisible"": null, ""ebolapeople"": ""Yes"", ""ebolaanyprotective"": ""No"", ""ebolacleaning"": ""Unknown""}",27,638,None,635,None,None,No,Unknown,Yes,https://farm4.staticflickr.com/3953/15533416411_9bf7236796_b.jpg,None,,
None,2015-09-23T02:43:25.596248,2015-09-23T02:43:25.596284,18990,"{""img"": ""https://farm4.staticflickr.com/3937/15350491990_3e0b2b0ddc_b.jpg"", ""ebolaallprotective"": ""No"", ""photoVisible"": null, ""ebolapeople"": ""Yes"", ""ebolaanyprotective"": ""Yes"", ""ebolacleaning"": ""No""}",27,639,None,635,None,No,Yes,No,Yes,https://farm4.staticflickr.com/3937/15350491990_3e0b2b0ddc_b.jpg,None,,
None,2015-09-23T02:55:58.999349,2015-09-23T02:55:58.999368,18991,"{""img"": ""https://farm4.staticflickr.com/3930/14915963893_29d900b71b_b.jpg"", ""ebolaallprotective"": ""No"", ""photoVisible"": null, ""ebolapeople"": ""Yes"", ""ebolaanyprotective"": ""Yes"", ""ebolacleaning"": ""No""}",27,640,None,635,None,No,Yes,No,Yes,https://farm4.staticflickr.com/3930/14915963893_29d900b71b_b.jpg,None,,
None,2015-09-23T02:56:54.312822,2015-09-23T02:56:54.312857,18992,"{""img"": ""https://farm6.staticflickr.com/5608/15350134787_5b0f7a5c38_b.jpg"", ""ebolaallprotective"": ""No"", ""photoVisible"": null, ""ebolapeople"": ""Yes"", ""ebolaanyprotective"": ""Yes"", ""ebolacleaning"": ""No""}",27,641,None,635,None,No,Yes,No,Yes,https://farm6.staticflickr.com/5608/15350134787_5b0f7a5c38_b.jpg,None,,
None,2015-09-23T02:57:05.344023,2015-09-23T02:57:05.344041,18993,"{""img"": ""https://farm6.staticflickr.com/5612/15350522050_1af805498f_b.jpg"", ""ebolaallprotective"": ""No"", ""photoVisible"": null, ""ebolapeople"": ""Yes"", ""ebolaanyprotective"": ""Yes"", ""ebolacleaning"": ""No""}",27,642,None,635,None,No,Yes,No,Yes,https://farm6.staticflickr.com/5612/15350522050_1af805498f_b.jpg,None,,
None,2015-09-23T02:58:51.198672,2015-09-23T02:58:51.198693,18994,"{""img"": ""https://farm4.staticflickr.com/3940/14915424824_e42b3d5854_b.jpg"", ""ebolaallprotective"": ""No"", ""photoVisible"": null, ""ebolapeople"": ""Yes"", ""ebolaanyprotective"": ""Yes"", ""ebolacleaning"": ""No""}",27,643,None,635,None,No,Yes,No,Yes,https://farm4.staticflickr.com/3940/14915424824_e42b3d5854_b.jpg,None,,
None,2015-09-23T02:59:10.208086,2015-09-23T02:59:10.208105,18995,"{""img"": ""https://farm4.staticflickr.com/3936/15536191815_e16b7ea5ec_b.jpg"", ""ebolaallprotective"": null, ""photoVisible"": null, ""ebolapeople"": ""Yes"", ""ebolaanyprotective"": ""No"", ""ebolacleaning"": ""No""}",27,644,None,635,None,None,No,No,Yes,https://farm4.staticflickr.com/3936/15536191815_e16b7ea5ec_b.jpg,None,,
